state,lag_year2,lag_year,seismicity_dummy,p_obj_dummy,GEOID,STATEFP,CountyMatch,CountyClean,id,small_tree_node,large_tree_node,contrib,sub_date,county,zone,soil,above_stories,below_stories,area,age,model,historic,base_year,c_total,source,scope,add_space,p_obj,rehab1,rehab2,rehab3,rehab4,rehab5,rehab6,asbestos,disabled,sys_imp,repair,occup_cond,structure,ext_falling,selected_ints,all_ints,c_struct,uncert_areas,uncert_total,uncert_struct,c_relocation,c_a_e_fees,c_proj_mgr,duration,c_repair,c_asbestos,c_disabled,c_sys_imp,c_nonstruct,plan,base_x,base_y,floor_x,floor_y,story_h,total_h,roofframe,floorframe,diaphragm,cladding,settling,condition_type,column_type,bearing_walls,foundations,long_lateral,tran_lateral,cost_per_sf,timefactor,statefactor,totalfactor,f_c_total,f_c_struct,f_c_relocation,f_c_a_e_fees,f_c_proj_mgr,f_c_repair,f_c_asbestos,f_c_disabled,f_c_sys_imp,f_c_nonstruct,qualityfactor,code_used,special,rehab,stories,bldg_age_now,bldg_age,lnage,age0,bldg_group,bldg_group_dummy,model_dummy,seismicity,zone_dummy,s_p,s_p_dummy,historic_dummy,area_group,IsCity,COUNTYNAME,COUNTYFP,wmean_haz_pga050,mean_haz_pga050,med_haz_pga050,max_haz_pga050,min_haz_pga050,wmean_haz_pga250,mean_haz_pga250,med_haz_pga250,max_haz_pga250,min_haz_pga250,wmean_haz_5hz050,mean_haz_5hz050,med_haz_5hz050,max_haz_5hz050,min_haz_5hz050,wmean_haz_5hz250,mean_haz_5hz250,med_haz_5hz250,max_haz_5hz250,min_haz_5hz250,wmean_haz_1hz050,mean_haz_1hz050,med_haz_1hz050,max_haz_1hz050,min_haz_1hz050,wmean_haz_1hz250,mean_haz_1hz250,med_haz_1hz250,max_haz_1hz250,min_haz_1hz250,state_haz_pga050,state_pop_pga050,state_area_pga050,state_haz_pga250,state_pop_pga250,state_area_pga250,state_haz_5hz050,state_pop_5hz050,state_area_5hz050,state_haz_5hz250,state_pop_5hz250,state_area_5hz250,state_haz_1hz050,state_pop_1hz050,state_area_1hz050,state_haz_1hz250,state_pop_1hz250,state_area_1hz250,county_haz_pga050,county_pop_pga050,county_area_pga050,county_haz_pga250,county_pop_pga250,county_area_pga250,county_haz_5hz050,county_pop_5hz050,county_area_5hz050,county_haz_5hz250,county_pop_5hz250,county_area_5hz250,county_haz_1hz050,county_pop_1hz050,county_area_1hz050,county_haz_1hz250,county_pop_1hz250,county_area_1hz250,zone_pga050,seismicity_pga050,c_ca1993,c_bci1993,c_bci2016,c_bciCA16,c_cci1993,c_cci2016,bci2016,avg_c,lag_c,lag_c2,lag_c12,height_dummy,age_dummy,p_obj2,state_name,HazusRegion,fips,CensusRegion,CensusRegionNumber,CensusDivision,fold_id,ytrue,ystruct,ytotal,logy,logys,logyt,ylevel,ystruct16,ystruct19,sp_dummy,bp_dummy,bs_dummy
NM,1975,1976,M,DC,35001,35,BERNALILLO,BERLILLO,1046,4,27,VA,1993-07-28,BER LILLO,3,S1,1,0,1140,1938,URM,N,1977,20850,S,MIN,,DC,SW,EW,SD,WT,,,N,N,N,N,,I,OK,NE,OK,20850,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,N,P,W,URM,SF,SW,SW,18.29,1.8867,1.25,2.35841,49172.9,49172.9,0,0,0,0,0,0,0,0,5,VA H-08 ,,,1,79,39,3.6635616461296463,0,1,1,URM,M,3,6,6,N,Small,0,Bernalillo County,001,5.5,5.5,5.5,6,5,15,15,15,18,12,12,12,12,14,10,34,34,34,40,28,3,3,3,3,3,9,9,9,10,8,5.247920001489636,2681904,314918025833.23724,15.475145154400726,3264269,314918024527.38513,10.622108747408102,2668988,314918024411.4127,34.974817753185036,3240413,314918025996.2228,2.704060197988352,2321861,314918025582.04364,8.87363589442135,2740280,314918025693.106,5.999268267724222,684541,3023000304.7193294,17.55647653586274,776162,3023000318.5755343,12.002512989151027,708472,3023000590.843402,39.97454710237994,754078,3023000508.0333138,3.0000000000000004,662564,3023000302.2625475,9.999470800893246,691068,3023000342.077518,2,L,49172.8485,43570.42740477962,82094.48020693623,166264956.39789748,39548.424400982105,78474.39759258214,1.669508330536032,2.659464803372559,2.7713908095396764,2.4286184104046056,5.200009219944282,Low Rise,Pre-1950,LS,New Mexico,West,35,West,4,Mountain,10,43.13407763157895,43.13407763157895,43.13407763157895,3.7643133490051195,3.7643133490051195,3.7643133490051195,49172.8485,72.01270193590898,78.27633996080381,L:DC,1:DC,1:L
NM,1991,1992,M,DC,35001,35,BERNALILLO,BERLILLO,1047,1,2,BPLW,1993-07-14,BER LILLO,3,,3,1,56500,1908,URM,Y,1993,1460000,S,MIN,,DC,SW,SD,SF,WT,,,N,N,N,N,TR,I,I,I,NE,1314000,G,P,P,,,,,,,,,146000,,,,,,,,W,W,W,N,,,,URM,,SW,SW,23.26,1,1.25,1.25,1825000,1642500,0,0,0,0,0,0,0,182500,4,1991 UBC,,,4,109,85,4.442651256490317,0,1,1,URM,M,3,6,6,Y,Large,0,Bernalillo County,001,5.5,5.5,5.5,6,5,15,15,15,18,12,12,12,12,14,10,34,34,34,40,28,3,3,3,3,3,9,9,9,10,8,5.247920001489636,2681904,314918025833.23724,15.475145154400726,3264269,314918024527.38513,10.622108747408102,2668988,314918024411.4127,34.974817753185036,3240413,314918025996.2228,2.704060197988352,2321861,314918025582.04364,8.87363589442135,2740280,314918025693.106,5.999268267724222,684541,3023000304.7193294,17.55647653586274,776162,3023000318.5755343,12.002512989151027,708472,3023000590.843402,39.97454710237994,754078,3023000508.0333138,3.0000000000000004,662564,3023000302.2625475,9.999470800893246,691068,3023000342.077518,2,L,1642500,1455364.6818396237,2742167.432905433,5553678487.499999,1321019.405223456,2621247.334203472,1.669508330536032,2.991119848418422,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,Pre-1950,LS,New Mexico,West,35,West,4,Mountain,10,29.07079646017699,29.07079646017699,32.30088495575221,3.36973411220637,3.36973411220637,3.4750946278641965,1642500,48.533936865582874,52.7554006390109,L:DC,1:DC,1:L
NM,1991,1992,M,DC,35001,35,BERNALILLO,BERLILLO,1048,1,2,BPLW,1993-07-14,BER LILLO,3,,3,1,56500,1908,URM,Y,1993,4642000,S,MIN,,DC,SW,IS,WT,,,,N,N,N,N,TR,I,I,I,NE,4496000,G,P,P,,,,,,,,,146000,,,,,,,,W,W,W,N,N,G,,URM,,SW,SW,79.58,1,1.25,1.25,5802500,5620000,0,0,0,0,0,0,0,182500,4,1991 UBC,,,4,109,85,4.442651256490317,0,1,1,URM,M,3,6,6,Y,Large,0,Bernalillo County,001,5.5,5.5,5.5,6,5,15,15,15,18,12,12,12,12,14,10,34,34,34,40,28,3,3,3,3,3,9,9,9,10,8,5.247920001489636,2681904,314918025833.23724,15.475145154400726,3264269,314918024527.38513,10.622108747408102,2668988,314918024411.4127,34.974817753185036,3240413,314918025996.2228,2.704060197988352,2321861,314918025582.04364,8.87363589442135,2740280,314918025693.106,5.999268267724222,684541,3023000304.7193294,17.55647653586274,776162,3023000318.5755343,12.002512989151027,708472,3023000590.843402,39.97454710237994,754078,3023000508.0333138,3.0000000000000004,662564,3023000302.2625475,9.999470800893246,691068,3023000342.077518,2,L,5620000,4979695.288851559,9382636.8176125,19002540700,4520017.6909320075,8968894.988263933,1.669508330536032,2.991119848418422,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,Pre-1950,LS,New Mexico,West,35,West,4,Mountain,5,99.46902654867256,99.46902654867256,102.69911504424779,4.599846304735341,4.599846304735341,4.631803499996197,5620000,166.06436845331856,180.5085854436781,L:DC,1:DC,1:L
NV,1984,1985,VH,LS,32001,32,CHURCHILL,CHURCHHILL,1049,10,12,DAZIGANT,1993-08-19,CHURCHHILL,7,S2,3,0,59200,1984,S2,N,1986,36995,S,MIN,,LS,EF,,,,,,N,N,N,N,TR,I,NE,NE,NE,36995,G,P,P,,,,,,,,,,R,368,161,368,161,15,46,S,,W,N,,G,S,,SF,BF,BF,0.62,1.174,1.08717,1.27632,47217.4,47217.4,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,3,33,2,0.6931471805599453,0,6,6,S2,VH,7,4,4,N,Large,0,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,47217.458399999996,41837.821200360224,78829.94014553854,159653322.95312396,37975.75574534628,75353.81245592896,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,Post-1970,LS,Nevada,West,32,West,4,Mountain,3,0.7975922027027026,0.7975922027027026,0.7975922027027026,-0.22615783633176356,-0.22615783633176356,-0.22615783633176356,47217.458399999996,1.3315868267827455,1.447407753611856,M:LS,6:LS,6:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1050,10,13,DAZIGANT,1993-08-19,FALLON,7,S2,3,0,15600,1973,RM2,N,1986,216000,S,MIN,,LS,EW,,,,,,N,N,N,N,TR,I,NE,NE,NE,216000,G,P,P,,,,,,,,,,R,92,38,92,38,9,26,FS,FS,C,M,,G,,RM,SF,SW,SW,13.85,1.174,1.08717,1.27632,275685,275685,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,3,44,13,2.5649493574615367,0,8,8,RM2,VH,7,4,4,N,Medium,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,275685.12,244275.42584883928,460258.6044448257,932156176.7231998,221726.2668196999,439962.7920119112,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,Post-1970,LS,Nevada,West,32,West,4,Mountain,8,17.672123076923075,17.672123076923075,17.672123076923075,2.8719884306093557,2.8719884306093557,2.8719884306093557,275685.12,29.50375669518113,32.069982476816904,M:LS,8:LS,8:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1051,11,13,DAZIGANT,1993-08-19,FALLON,7,S2,3,0,45400,1972,S5,N,1986,323750,S,MIN,,LS,EW,,,,,,N,N,N,N,TR,I,NE,NE,NE,323750,G,P,P,,,,,,,,,,R,315,48,315,48,10,28,FS,FS,C,M,,G,S,,SF,SW,SW,7.13,1.174,1.08717,1.27632,413208,413208,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,3,45,14,2.6390573296152584,0,7,7,S5,VH,7,4,4,N,Medium,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,413208.6,366130.41258593387,689855.199949131,1397155380.6209998,332332.7726059159,659434.9718234086,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,Post-1970,LS,Nevada,West,32,West,4,Mountain,6,9.101511013215859,9.101511013215859,9.101511013215859,2.2084404451471276,2.2084404451471276,2.2084404451471276,413208.6,15.19504845702932,16.516708119102198,M:LS,7:LS,7:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1052,7,11,DAZIGANT,1993-08-19,FALLON,7,S2,1,0,5600,1944,W2,N,1986,87486,S,MIN,,LS,EW,EF,,,,,N,N,N,N,TR,I,NE,NE,NE,87486,G,P,P,,,,,,,,,,R,112,50,112,50,17,17,W,,W,MS,N,G,,W,,SW,SW,15.62,1.174,1.08717,1.27632,111660,111660,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,1,73,42,3.7376696182833684,0,2,2,W2,VH,7,4,4,N,Small,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,111660.13152,98938.3328972757,186417.51976138898,377549144.80002713,89805.29712494566,178197.15195349103,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,Pre-1950,LS,Nevada,West,32,West,4,Mountain,9,19.9393092,19.9393092,19.9393092,2.992693120001782,2.992693120001782,2.992693120001782,111660.13152,33.288842814533744,36.184293978738545,M:LS,2:LS,2:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1053,7,12,DAZIGANT,1993-08-19,FALLON,7,S2,2,0,29250,1944,W2,N,1986,194000,S,MIN,,LS,EF,,,,,,N,N,N,N,TR,I,NE,NE,NE,194000,G,P,P,,,,,,,,,,R,180,120,180,120,15,30,W,W,W,N,,F,W,,,BF,MF,6.63,1.174,1.08717,1.27632,247606,247606,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,2,73,42,3.7376696182833684,0,2,2,W2,VH,7,4,4,N,Medium,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,247606.08,219395.52136423526,413380.4132513712,837214343.9087999,199143.03593991563,395151.76689958695,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,Pre-1950,LS,Nevada,West,32,West,4,Mountain,8,8.465165128205127,8.465165128205127,8.465165128205127,2.1359595225661447,2.1359595225661447,2.1359595225661447,247606.08,14.132663700901578,15.361917532104886,M:LS,2:LS,2:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1054,12,33,DAZIGANT,1993-08-19,FALLON,7,S2,3,0,37600,1957,C3,N,1986,371570,S,MIN,,LS,EW,,,,,,N,N,N,N,TR,I,NE,NE,NE,371570,G,P,P,,,,,,,,,,,330,38,330,38,10,30,C,C,C,M,,G,C,,SF,SW,SW,9.88,1.174,1.08717,1.27632,474242,474242,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,3,60,29,3.367295829986474,0,4,4,C3,VH,7,4,4,N,Medium,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,474242.22239999997,420210.2776974685,791751.3409887216,1603524400.8566637,381420.5044546106,756837.8454993789,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,1950-1970,LS,Nevada,West,32,West,4,Mountain,9,12.612825063829787,12.612825063829787,12.612825063829787,2.534714158495656,2.534714158495656,2.534714158495656,474242.22239999997,21.05721651565749,22.88876537468102,M:LS,4:LS,4:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1055,7,12,DAZIGANT,1993-08-19,FALLON,7,S2,1,0,31800,1957,RM2,N,1986,38760,S,MIN,,LS,EW,,,,,,N,N,N,N,TR,I,NE,NE,NE,38760,G,P,P,,,,,,,,,,R,482,201,200,55,11,24,S,,PC,M,,G,,RM,SF,SW,SW,1.22,1.174,1.08717,1.27632,49470.1,49470.1,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,1,60,29,3.367295829986474,0,8,8,RM2,VH,7,4,4,N,Medium,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,49470.163199999995,43833.868082875044,82590.84957537704,167270247.26755196,39787.5467682017,78948.87878880407,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,1950-1970,LS,Nevada,West,32,West,4,Mountain,2,1.5556655094339622,1.5556655094339622,1.5556655094339622,0.4419034344171166,0.4419034344171166,0.4419034344171166,49470.163199999995,2.59719652752758,2.8230997153072157,M:LS,8:LS,8:M
NV,1984,1985,VH,LS,32001,32,CHURCHILL,FALLON,1056,12,32,DAZIGANT,1993-08-19,FALLON,7,S2,3,0,8100,1957,C3,N,1986,205600,S,MIN,,LS,EW,,,,,,N,N,N,N,TR,I,NE,NE,NE,205600,G,P,P,,,,,,,,,,R,252,32,252,32,10,31,C,C,C,M,,G,C,,SF,SW,SW,25.38,1.174,1.08717,1.27632,262411,262411,0,0,0,0,0,0,0,0,6,DOD TRISERVICE ,,,3,60,29,3.367295829986474,0,4,4,C3,VH,7,4,4,N,Small,1,Churchill County,001,17.5,17.5,17.5,25,10,35,35,35,50,20,40,40,40,60,20,91.42857142857143,91.42857142857143,100,120,40,10.5,10.5,9.5,15,8,21,21,19,30,16,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,12.226910495140864,65229,13012534351.97452,29.738514106870706,59528,13012534308.455647,30.00693298063061,52939,13012534208.451767,60.03480016269893,62033,13012533111.382473,9.99797377321625,44675,13012534339.513966,19.99612928488345,50034,13012534337.773727,3,M,262411.392,232514.0164561174,438098.00497155625,887274583.0291198,211050.55767652916,418779.39832244883,1.669508330536032,2.326424480036139,2.038992222625118,2.7424811219791647,4.781473344604283,Low Rise,1950-1970,LS,Nevada,West,32,West,4,Mountain,1,32.396468148148145,32.396468148148145,32.396468148148145,3.478049409083299,3.478049409083299,3.478049409083299,262411.392,54.08617345327855,58.790568699613324,M:LS,4:LS,4:M
NV,1990,1991,VH,DC,32031,32,WASHOE,WASHOE,1057,9,12,GSA,1993-06-22,WASHOE,7,,5,0,121490,1963,S4,N,1992,2518000,S,MIN,,DC,SW,BF,EW,EF,SD,,N,N,N,N,TR,I,OK,NE,I,2135000,G,P,P,,,,,,,,,,OT,215,104,215,104,13,91,S,S,MDF,ST,N,G,S,,SF,SW,SW,17.57,1.0286,1.08717,1.11824,2815730,2387450,0,0,0,0,0,0,0,0,6,GSA - SEISMIC DESIGN HANDBOOK ,,,5,54,29,3.367295829986474,0,8,8,S4,VH,7,8,8,N,Very Large,0,Washoe County,031,19.4,19.4,17.5,40,7,42,42,40,80,16,43.77777777777778,43.77777777777778,40,80,16,108.28571428571429,108.28571428571429,100,160,36,14.090909090909092,14.090909090909092,10,30,5,30.76923076923077,30.76923076923077,30,60,12,11.00213780254842,3598314,286380212117.09753,25.13884948064017,3727368,286380211830.2741,24.66321342583249,3579254,286380213129.54645,56.03780353582491,3535572,286380214217.24493,7.7752301017960805,3284960,286380211985.7448,17.89834847181426,4005781,286380214490.13617,29.783365490512637,536156,16944224108.307373,59.885184344509845,581974,16944224192.893017,67.94595193413994,536148,16944224098.156454,138.50353174752283,537514,16944224000.794529,19.626928144571206,557891,16944224275.691362,43.635071768113235,591875,16944224138.434261,5,H,2387442.4,2115433.39353816,3985854.975474938,8072503803.363999,1920156.918875653,3810092.5580300386,1.669508330536032,3.038413968816707,2.54109846405621,1.9150763449409607,4.4561748089971704,Mid Rise,1950-1970,LS,Nevada,West,32,West,4,Mountain,3,19.65134908222899,19.65134908222899,23.176626224380605,2.978145991542756,2.978145991542756,3.1431442804843233,2387442.4,32.80809099905291,35.66172654919197,H:DC,8:DC,8:H
NY,1975,1976,M,DC,36037,36,GENESEE,GENESEE,1058,12,33,VA,1993-07-28,GENESEE,3,S1,3,0,44200,1930,C3,N,1977,262210,S,MIN,,DC,SW,EW,PB,,,,N,N,N,N,,I,I,NE,I,196610,G,P,P,,,,,,,,,65600,,,,,,,,C,C,C,M,N,G,C,,SF,SW,SW,4.45,1.8867,1.05014,1.98134,519526,389550,0,0,0,0,0,0,0,129976,5,VA H-08 ,,,3,87,47,3.8501476017100584,0,4,4,C3,M,3,6,6,N,Medium,0,Genesee County,037,2,2,2,2,2,9,9,9,10,8,4,4,4,4,4,16,16,16,16,16,1,1,1,1,1,2,2,2,2,2,3.9158600959288092,20399795,141296760580.142,16.112789791823225,21869103,141296766023.55283,7.320732561500928,20551301,141296768039.8413,25.129767170667368,21399470,141296759961.67596,1.010039242399995,19560155,141296763912.70483,3.9624899832655047,19850105,141296762247.0161,2,60079,1282840258.6967695,9.933195465696778,85548,1282840257.7138312,4,60079,1282840258.6967695,16,60079,1282840258.6967695,1,60079,1282840258.6967695,2,60079,1282840258.6967695,1,L,389551.2574,345168.4272670785,650359.0694000861,1317164345.814889,313305.7962585068,621680.4840154401,1.669508330536032,2.659464803372559,2.7713908095396764,2.4286184104046056,5.200009219944282,Low Rise,Pre-1950,LS,New York,East,36,Northeast,1,Middle Atlantic,7,8.813376864253394,8.813376864253394,11.75400817647059,2.176270665514985,2.176270665514985,2.464194303823243,389551.2574,14.714006095024573,15.99382487140315,L:DC,4:DC,4:L
NY,1975,1976,M,DC,36037,36,GENESEE,GENESEE,1059,12,32,VA,1993-07-28,GENESEE,3,S1,3,0,22000,1940,C3,N,1977,161800,S,MIN,,DC,SW,EW,PB,,,,N,N,N,N,,I,I,NE,I,110540,G,P,P,,,,,,,,,51260,,,,,,,,C,C,C,M,N,G,C,,SF,SW,SW,5.02,1.8867,1.05014,1.98134,320580,219017,0,0,0,0,0,0,0,101563,5,VA H-08 ,,,3,77,37,3.6109179126442243,0,4,4,C3,M,3,6,6,N,Medium,0,Genesee County,037,2,2,2,2,2,9,9,9,10,8,4,4,4,4,4,16,16,16,16,16,1,1,1,1,1,2,2,2,2,2,3.9158600959288092,20399795,141296760580.142,16.112789791823225,21869103,141296766023.55283,7.320732561500928,20551301,141296768039.8413,25.129767170667368,21399470,141296759961.67596,1.010039242399995,19560155,141296763912.70483,3.9624899832655047,19850105,141296762247.0161,2,60079,1282840258.6967695,9.933195465696778,85548,1282840257.7138312,4,60079,1282840258.6967695,16,60079,1282840258.6967695,1,60079,1282840258.6967695,2,60079,1282840258.6967695,1,L,219017.3236,194063.97411170774,365651.2462819059,740549040.1626459,176149.85361077942,349527.29109946976,1.669508330536032,2.659464803372559,2.7713908095396764,2.4286184104046056,5.200009219944282,Low Rise,Pre-1950,LS,New York,East,36,Northeast,1,Middle Atlantic,9,9.95533289090909,9.95533289090909,14.571855090909093,2.2981083765260393,2.2981083765260393,2.6790919347453137,219017.3236,16.620511194632087,18.066157075334363,L:DC,4:DC,4:L
NY,1975,1976,M,DC,36037,36,GENESEE,GENESEE,1060,12,32,VA,1993-07-28,GENESEE,3,S1,3,0,22000,1933,C3,N,1977,263100,S,MIN,,DC,SW,EW,PB,,,,N,N,N,N,,I,I,NE,I,190000,G,P,P,,,,,,,,,73100,,,,,,,,C,C,C,M,N,G,C,,SF,SW,SW,8.64,1.8867,1.05014,1.98134,521289,376454,0,0,0,0,0,0,0,144836,5,VA H-08 ,,,3,84,44,3.784189633918261,0,4,4,C3,M,3,6,6,N,Medium,0,Genesee County,037,2,2,2,2,2,9,9,9,10,8,4,4,4,4,4,16,16,16,16,16,1,1,1,1,1,2,2,2,2,2,3.9158600959288092,20399795,141296760580.142,16.112789791823225,21869103,141296766023.55283,7.320732561500928,20551301,141296768039.8413,25.129767170667368,21399470,141296759961.67596,1.010039242399995,19560155,141296763912.70483,3.9624899832655047,19850105,141296762247.0161,2,60079,1282840258.6967695,9.933195465696778,85548,1282840257.7138312,4,60079,1282840258.6967695,16,60079,1282840258.6967695,1,60079,1282840258.6967695,2,60079,1282840258.6967695,1,L,376454.60000000003,333563.9142502666,628494.0907686098,1272881469.431,302772.500326109,600779.6753111929,1.669508330536032,2.659464803372559,2.7713908095396764,2.4286184104046056,5.200009219944282,Low Rise,Pre-1950,LS,New York,East,36,Northeast,1,Middle Atlantic,5,17.11157272727273,17.11157272727273,23.69502518181818,2.8397550022814086,2.8397550022814086,3.165265118167169,376454.60000000003,28.56791321675499,31.052739680780984,L:DC,4:DC,4:L
